coreid,name,aec:associatedTaxa,dc:rights,dcterms:accessRights,dcterms:bibliographicCitation,dcterms:language,dcterms:license,dcterms:modified,dcterms:references,dcterms:rights,dcterms:rightsHolder,dcterms:source,dcterms:type,dwc:Identification,dwc:MeasurementOrFact,dwc:ResourceRelationship,dwc:VerbatimEventDate,dwc:acceptedNameUsage,dwc:acceptedNameUsageID,dwc:accessRights,dwc:associatedMedia,dwc:associatedOccurrences,dwc:associatedOrganisms,dwc:associatedReferences,dwc:associatedSequences,dwc:associatedTaxa,dwc:basisOfRecord,dwc:bed,dwc:behavior,dwc:catalogNumber,dwc:class,dwc:classs,dwc:collectionCode,dwc:collectionID,dwc:continent,dwc:coordinatePrecision,dwc:coordinateUncertaintyInMeters,dwc:country,dwc:countryCode,dwc:county,dwc:dataGeneralizations,dwc:datasetID,dwc:datasetName,dwc:dateIdentified,dwc:day,dwc:decimalLatitude,dwc:decimalLongitude,dwc:disposition,dwc:dynamicProperties,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,dwc:endDayOfYear,dwc:establishmentMeans,dwc:eventDate,dwc:eventID,dwc:eventRemarks,dwc:eventTime,dwc:family,dwc:fieldNotes,dwc:fieldNumber,dwc:footprintSRS,dwc:footprintSpatialFit,dwc:footprintWKT,dwc:formation,dwc:genus,dwc:geodeticDatum,dwc:geologicalContextID,dwc:georeferenceProtocol,dwc:georeferenceRemarks,dwc:georeferenceSources,dwc:georeferenceVerificationStatus,dwc:georeferencedBy,dwc:georeferencedDate,dwc:group,dwc:habitat,dwc:higherClassification,dwc:higherGeography,dwc:higherGeographyID,dwc:highestBiostratigraphicZone,dwc:identificationID,dwc:identificationQualifier,dwc:identificationReferences,dwc:identificationRemarks,dwc:identificationVerificationStatus,dwc:identifiedBy,dwc:individualCount,dwc:informationWithheld,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,dwc:island,dwc:islandGroup,dwc:kingdom,dwc:language,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lifeStage,dwc:lithostratigraphicTerms,dwc:locality,dwc:locationAccordingTo,dwc:locationID,dwc:locationRemarks,dwc:lowestBiostratigraphicZone,dwc:materialSampleID,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:modified,dwc:month,dwc:municipality,dwc:nameAccordingTo,dwc:namePublishedIn,dwc:namePublishedInID,dwc:namePublishedInYear,dwc:nomenclaturalCode,dwc:nomenclaturalStatus,dwc:occurrenceDetails,dwc:occurrenceID,dwc:occurrenceRemarks,dwc:occurrenceStatus,dwc:order,dwc:organismID,dwc:organismName,dwc:organismQuantity,dwc:organismQuantityType,dwc:organismRemarks,dwc:originalNameUsage,dwc:originalNameUsageID,dwc:otherCatalogNumbers,dwc:ownerInstitutionCode,dwc:parentNameUsage,dwc:phylum,dwc:pointRadiusSpatialFit,dwc:preparations,dwc:previousIdentifications,dwc:recordNumber,dwc:recordedBy,dwc:reproductiveCondition,dwc:rights,dwc:rightsHolder,dwc:sampleSizeValue,dwc:samplingEffort,dwc:samplingProtocol,dwc:scientificName,dwc:scientificNameAuthorship,dwc:scientificNameID,dwc:sex,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:subgenus,dwc:taxonID,dwc:taxonRank,dwc:taxonRemarks,dwc:taxonomicStatus,dwc:typeStatus,dwc:verbatimCoordinateSystem,dwc:verbatimCoordinates,dwc:verbatimDepth,dwc:verbatimElevation,dwc:verbatimEventDate,dwc:verbatimLatitude,dwc:verbatimLocality,dwc:verbatimLongitude,dwc:verbatimSRS,dwc:verbatimTaxonRank,dwc:vernacularName,dwc:waterBody,dwc:year,gbif:Identifier,gbif:Reference,idigbio:recordId,symbiota:recordEnteredBy,symbiota:verbatimScientificName,zan:ChronometricDate
aa223326-7a40-4b39-8e2f-0403e2da97aa,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13280990,,,,,,PreservedSpecimen,,,91678,Dicotyledonae,,Botany,,North America,,,United States,,Oconee / Pickens,,,NMNH Extant Biology,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, South Carolina, Oconee / Pickens",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/309563d58-0cb3-4f35-9f9a-e6a9422abcb3,,,Diapensiales,,,,,,,,,,,,,,,s.n.,F. Boynton,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,,,,,,,,,,-1888,,,,,,,,1888,,,,,,
615a8b11-bd33-48bd-a5d6-06bd048e77fb,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,7/13/15 14:23,http://sernecportal.org/portal/collections/individual/index.php?occid=6823989,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,WCUH0010447,,,,daf7f698-000a-4721-8e61-df3ef5577497,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,WCUH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ade55b32-28eb-4535-9da0-90828dc522aa,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:ade55b32-28eb-4535-9da0-90828dc522aa,,,
14076473-354a-4f71-b76d-d2fd2636992a,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/31/18 5:05,http://sernecportal.org/portal/collections/individual/index.php?occid=20387028,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15513,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8634e81f-e5bf-4207-a128-9621b43cd2fd,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:8634e81f-e5bf-4207-a128-9621b43cd2fd,jenkinsap,,
048907d3-06a5-4046-a035-e094b5576b6c,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,7/3/19 10:04,http://sernecportal.org/portal/collections/individual/index.php?occid=6692899,,The Florida State University,,,,,,,,,,,,,,,,PreservedSpecimen,,,105486,,,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,United States,,,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,FSU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:c02e5728-08c5-40f4-9468-7fb11a705bbf,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:d9f753f6-b84c-40d6-82d5-943198039d21,preprocessed,,
2834ab27-2c52-4af5-ad11-e3888d6aab10,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13292821,,,,,,PreservedSpecimen,,,89288,Dicotyledonae,,Botany,,North America,,,United States,,,,,NMNH Extant Biology,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, North Carolina",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,,,,,,,,,,http://n2t.net/ark:/65665/3800a208d-e20a-40f8-aa4b-d960c59e8daf,,,Diapensiales,,,,,,,,,,,,,,,s.n.,Collector unknown,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,,,,,,,,,,-- --- ----,,,,,,,,,,,,,,
3be37723-9586-48e9-bfad-51d9de0f3374,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996424,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042366,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Swain,,,,,15,,,,,,,,,,,,4/15/65,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,"Bunches Creek, on mossy bank near creek just off Big Cove Road, Cherokee, N.C.",,,,,,,,,,,,4,,,,,,,,,0a84f3ab-f240-45ae-9d80-9d0dee1b5c66,,,Ericales,,,,,,,,267469,,,Magnoliophyta,,,,49,"Buchanan, Jessica",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,105,North Carolina,,119980,,,,,,,,,,,,,,,,,1965,,,urn:uuid:0a84f3ab-f240-45ae-9d80-9d0dee1b5c66,,,
29e98f98-8e0f-4b23-9bb6-9381120b9a6f,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/31/17 21:15,http://sernecportal.org/portal/collections/individual/index.php?occid=15880990,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095681,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Macon,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a0069f-63dc-428d-804a-c05b24f6665a,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:57a0069f-63dc-428d-804a-c05b24f6665a,Layne Huiet,,
4c5bc14e-1b96-447e-93fb-7eb479df98bf,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,5/24/19 14:31,http://sernecportal.org/portal/collections/individual/index.php?occid=9317904,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,USCH0025776,,,MAIN,a13355a1-1ccc-46d9-9672-521d8d668804,,,,United States,,Oconee County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"F., M.",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,USCH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b03911e-ff6d-11e2-9beb-001c23ce290f,,,Ericales,,,,,,,,46110,,,Magnoliophyta,,,,,"F., M.; B.,",flowering,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1969,,,urn:uuid:1bacacad-b68c-40fa-b492-d4453633f594,,,
5b14705d-f0be-40cc-9581-1c209228ff25,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,5/16/17 10:45,http://sernecportal.org/portal/collections/individual/index.php?occid=14216169,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0027554,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,CLEMS,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423909ca-407f-45d7-b432-f5c08716454c,,,Ericales,,,,,,,,74953,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:423909ca-407f-45d7-b432-f5c08716454c,ddamrel,,
34ad9461-e7bb-450d-a5bb-f964a056a237,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,7/22/15 10:37,http://sernecportal.org/portal/collections/individual/index.php?occid=6823997,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,WCUH0010452,,,,daf7f698-000a-4721-8e61-df3ef5577497,,,,United States,,Macon,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,galacifolia,WCUH,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bac122e0-00f2-4ad1-a4af-066d679add8a,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia var. galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,124360,var.,,,,,,,,,,,,,,,,,,,urn:uuid:bac122e0-00f2-4ad1-a4af-066d679add8a,,,
c395f348-cdec-4e14-962c-7c4436a8281f,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/21/17 9:18,http://sernecportal.org/portal/collections/individual/index.php?occid=17084866,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,GA202494,,,,urn:lsid:biocol.org:col:15610,,,,United States,,Transylvania County,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,GA,,,,Plantae,,,,,,,,,"Transylvania County, NC",,,,,,,,,,,,,,,,,,,,,396150de-94de-40f8-b333-9b86129aea45,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:d2319a46-7db2-43d9-9b03-346e3ce7a06a,,,
8b147068-b232-442c-8b7e-1b0235e53fc2,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,6/5/18 14:42,http://sernecportal.org/portal/collections/individual/index.php?occid=6171322,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,1726,,,,3858a568-5677-4954-8d69-4c684a767b01,,,,USA,,Buncombe,,,,2/22/15,23,,,,,,,,,,,,3/23/39,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,"Petranka, J. W.",,,,UNCA,,,,Plantae,,,,,,,,,"home of M. N. Ross, Arden.",,,,,,,,,,,,3,,,,,,,,,af12527b-d2c6-4320-8dac-39036dc038c2,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,257,"Buell, J. H.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,82,North Carolina,,119980,,,,,,,,,,,,,,,,,1939,,,urn:uuid:af12527b-d2c6-4320-8dac-39036dc038c2,Petranka,,
6419138b-3887-4294-8a88-dfee941cc9b6,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,6/1/16 19:04,http://sernecportal.org/portal/collections/individual/index.php?occid=5788002,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,MISSA010703,,,,30fb0e54-d6f8-4750-b0ec-a305e49637ca,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferencedBy, georeferenceSources, georeferenceVerificationStatus, habitat",,MISSA,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f3b070-e657-41b4-99db-60c358180e7d,"Generic name, Shortia, conserved: Dew Bull. 1940. 118 (1940). Nearly if not exactly the type locality. Corolla white or very pale pink or blue.",,Ericales,,,,,,,,14385,,,Magnoliophyta,,,,,"A. E. Prince, J. A. Berly & O. L. Cartwright",flower,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1944,,,urn:uuid:95f3b070-e657-41b4-99db-60c358180e7d,,,
5c883389-e212-4e45-b9f6-529c7c15e017,Shortia galacifolia,,,,,,,,,,,,,,,,,,,,http://medialib.naturalis.nl/file/id/L.2630915/format/large,,,,,,PreservedSpecimen,,,,Magnoliopsidae,,Botany,,America,,,United States of America,,,,,,,,,,,,,,,,,,,3/18/44,,,,Diapensiaceae,,,,,,,Shortia,WGS84,,,,,,,,,,Plantae|Magnoliopsidae|Ericales|Diapensiaceae,,,,,,,,,,,,,,,,,Plantae,,,,,,,,,"by White-water River, above Jocassee, Oconee County, South Carolina.",,,,,,,,,,,,,,,,,,ICN,,,http://data.biodiversitydata.nl/naturalis/specimen/L.2630915,,,Ericales,,,,,,,,,,,,,,,,Prince AE; Berly JA; Cartwright OL,,,,,,,Shortia galacifolia Torr. & A.Gray,Torr. & A.Gray,,,galacifolia,,,,,species,,,,,,,,3/18/44,,,,,species,,,,,,,,,
7ef95faa-a92d-442d-a142-188b7718ae3c,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13278304,,,,,,PreservedSpecimen,,,1384350,Dicotyledonae,,Botany,,North America,,,United States,,Oconee,,,NMNH Extant Biology,,22,,,,,,,,,,152,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, South Carolina, Oconee",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,3,,,,,,,,,http://n2t.net/ark:/65665/3ae2c6c19-413a-4bc2-be92-14b405913566,,,Diapensiales,,,,,,,,,,,,,,,s.n.,F. Boynton,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,81,South Carolina,,,,,,,,,,,22 Mar 1889 to  01 Jun 1889,,,,,,,,1889,,,,,,
348124ea-9035-4185-bd30-6d39209d8a2a,Shortia galacifolia,,,CC BY,,en,,54:48.0,,http://creativecommons.org/licenses/by/4.0/,Valdosta State University Herbarium,,PhysicalObject,,,,,,,,,,,,,,PreservedSpecimen,,,VSC0021174,Magnoliopsida,,Herb,,North America,,,United States,,Oconee County,,,,,,,,,,,,,,,,,3/23/67,52090,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,19384,,62244,,,,,,,,,VSC,urn:lsid:biocol.org:col:15754,,,Plantae,,,,,,,,,,,urn:uuid:740b031a-32d3-4cd1-9367-7ffd9f52587c,,,,,,,,,,,,,,,,,,,urn:uuid:9699b430-b004-4776-94a9-850f9d79abfb,,,Diapensiales,,,,,,,,,,,Magnoliophyta,,,,,"Robert W. Powell, Jr.",,,,,,,Shortia galacifolia,Torr. & Gray,,,galacifolia,,South Carolina,,41098,Species,,,,,,,,,,,,,,Oconee bells,,,,,,,,
cde20bfb-f8cd-444f-98a2-c437c2083f78,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/30/18 11:32,http://sernecportal.org/portal/collections/individual/index.php?occid=20387036,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15517,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,McDowell,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f796183-1f1d-4321-bfaf-d6b7f996e4d2,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:6f796183-1f1d-4321-bfaf-d6b7f996e4d2,jenkinsap,,
7c2c578b-0e0c-4a96-b0f9-f18521274b97,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13283388,,,,,,PreservedSpecimen,,,2235597,Dicotyledonae,,Botany,,North America,,,United States,,Amherst,,,NMNH Extant Biology,,16,,,,,,,,,,106,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, Virginia, Amherst",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,4,,,,,,,,,http://n2t.net/ark:/65665/38c5bf0f4-a2de-47a1-b2a1-95dff46ab665,,,Diapensiales,,,,,,,,,,,,,,,s.n.,D. Crandall,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,106,Virginia,,,,,,,,,,,16-Apr-55,,,,,,,,1955,,,,,,
60781c16-5d8e-43e8-bf0e-1143fd09c487,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,5/17/13 15:59,http://sernecportal.org/portal/collections/individual/index.php?occid=16249273,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,CLEMS0042914,,,,81b5c57b-5f26-423f-93b6-d4dc434fe707,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,A. E. Prince,,"field values redacted: eventDate, month, day, startDayOfYear, locality",,CLEMS,,,,Plantae,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,48e9c8a2-4c34-4e50-ae36-7eee6fcf7550,,,Ericales,,,,,,,,39026,,,Magnoliophyta,,,,,A. E. Prince,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,1944,,,urn:uuid:48e9c8a2-4c34-4e50-ae36-7eee6fcf7550,ddamrel,,
5a1c903f-389f-40a0-8172-63625372dea7,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,en,,7/3/19 10:04,http://sernecportal.org/portal/collections/individual/index.php?occid=6692900,,The Florida State University,,,,,,,,,,,,,,,,PreservedSpecimen,,,105487,,,,5082277f-dd49-4b22-9e2d-746d2fb233b4,,,,United States,,Oconee,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,FSU,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urn:uuid:364c8519-78b5-4715-acbf-49dcd18d588f,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,South Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:2898847d-e91c-4eba-ba06-825da449cfa2,leahutt,,
1038e691-ce6b-4241-870d-9220f6c209bd,Shortia galacifolia,,,,,,,,,,,,PhysicalObject,,,,,,,,13284281,,,,,,PreservedSpecimen,,,1384352,Dicotyledonae,,Botany,,North America,,,United States,,McDowell,,,NMNH Extant Biology,,1,,,,,,,,,,91,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,"Plantae, Dicotyledonae, Diapensiales, Diapensiaceae","North America, United States, North Carolina, McDowell",,,,,,,,,1,,,US,http://biocol.org/urn:lsid:biocol.org:col:34871,,,Plantae,,,,,,,Flowering,,,,,,,,,,,,,,4,,,,,,,,,http://n2t.net/ark:/65665/39b1dfebe-d4e8-4773-88d3-9b9fded300cb,,,Diapensiales,,,,,,,,,,,,,,,s.n.,M. E. Hyams,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,91,North Carolina,,,,,,,,,,,01 Apr 1879,,,,,,,,1879,,,,,,
f5a52117-0195-4b97-aead-9d47869b61a9,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,en,,8/30/18 11:32,http://sernecportal.org/portal/collections/individual/index.php?occid=20387038,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,15518,,,,2bed6ae5-afde-45bb-95a9-c4918414f02d,,,,United States,,McDowell,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,BOON,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5c0459-5197-4b39-977b-811fcc177d45,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:fa5c0459-5197-4b39-977b-811fcc177d45,jenkinsap,,
f0e7179d-bc62-4995-a472-47cb15c619da,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,8/31/17 21:15,http://sernecportal.org/portal/collections/individual/index.php?occid=15880989,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,DUKE10095680,,,,274b5332-1247-4374-b124-c819b814cd6e,,,,United States,,Burke,,,,,,,,,,,,,,,,,,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,DUKE,,,,Plantae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb5e26fe-ea9c-43e0-ac24-b3638ae4592d,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,,,,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,,,,,,,,,,,,,,,urn:uuid:cb5e26fe-ea9c-43e0-ac24-b3638ae4592d,Layne Huiet,,
4a7686e0-1623-46ac-8a71-11a89ed8da41,Shortia galacifolia,,http://creativecommons.org/publicdomain/zero/1.0/,,,,,2/23/07 0:00,http://midatlanticherbaria.org/portal/collections/individual/index.php?occid=11972956,,Carnegie Museum of Natural History,,,,,,,,,,,,,,,,PreservedSpecimen,,,CM164221,,,,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,,,United States,,McDowell,,,,,0,,,,,,,,,,,,1879-00-00,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,CM,,,,Plantae,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,15908AED-1CD3-4300-A7B2-46586807ACD9,,,Ericales,,,,,,,,,,,Magnoliophyta,,,,s.n.,"Ayauis, M.E.",fl,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,,North Carolina,,119980,,,,,,",",,,1879,,,,,,,,1879,,,urn:uuid:78426ebb-e350-4d68-b11c-146af7b2e40d,,,
f366f2f0-b7e0-4bee-8a88-adea64973475,Shortia galacifolia,,http://creativecommons.org/licenses/by-nc/3.0/,,,,,12/11/17 14:24,http://sernecportal.org/portal/collections/individual/index.php?occid=16996378,,,,,,,,,,,,,,,,,,PreservedSpecimen,,,NCU00042355,,,,17f2d0fa-39a6-4465-8055-1d6fc12eeda2,,,,United States,,Macon,,,,,4,,,,,,,,,,,,4/4/40,,,,Diapensiaceae,,,,,,,Shortia,,,,,,,,,,,,,,,,,,,,,,,,NCU,,,,Plantae,,,,,,,,,"In cultivation at home of Mrs. S.C. Stewart. Plant from those set out by T.G. Harbison at Highlands, N.C.",,,,,,,,,,,,4,,,,,,,,,ba0c986a-7857-4e12-93ca-91a4b30dc83b,,,Ericales,,,,,,,,14392,,,Magnoliophyta,,,,s.n.,"Stewart, Mrs. S. C.",,,,,,,Shortia galacifolia,Torr. & A. Gray,,,galacifolia,95,North Carolina,,119980,,,,,,,,,,,,,,,,,1940,,,urn:uuid:ba0c986a-7857-4e12-93ca-91a4b30dc83b,,,
